uniqueID,sentenceType,isOrig,maxPm1,maxPm2,numWordsM1,numWordsM2
111,nonpun,0,2.35206528504e+48,5.93392922686e+39,6,6
112,nonpun,0,6.09079934225e+60,3.36248449787e+50,6,6
113,nonpun,0,5.31397939347e+46,6.05841640757e+36,5,5
114,nonpun,0,7.34038204647e+46,6.2276273264e+39,5,5
115,nonpun,0,6.07809545422e+55,2.22085828932e+49,6,6
116,nonpun,0,1.28091339728e+53,4.79567099641e+38,5,5
117,nonpun,0,3.74758956585e+33,4.01222893278e+27,4,4
118,nonpun,0,1.27450807923e+28,5.12779381383e+24,4,4
119,nonpun,0,3.26493849153e+36,5.26914329703e+29,5,5
120,nonpun,0,2.7993014036e+38,2.3590531896e+29,4,4
121,nonpun,0,3.49833993367e+32,8.97858111726e+25,3,3
122,nonpun,0,8.06497899893e+38,4.5190991144e+34,4,4
123,nonpun,0,1.02737225237e+33,7.96005725088e+22,4,4
124,nonpun,0,2.30927632664e+31,7.61940301523e+18,3,3
125,nonpun,0,3.88685343476e+44,7.55235537666e+33,5,5
126,nonpun,0,2.30412692339e+48,6.40038201216e+39,6,6
127,nonpun,0,1.63934653144e+54,3.07295418098e+41,5,5
128,nonpun,0,6.60637888651e+35,1.21686721313e+28,4,4
129,nonpun,0,3.13345292755e+64,2.59838026173e+58,7,7
130,nonpun,0,1.5887490985e+52,8.01019386068e+48,5,5
131,nonpun,0,4.94869210958e+50,2.18147616191e+40,5,5
132,nonpun,0,3.65805929707e+45,8.73822547625e+33,5,5
133,nonpun,0,4.00733226919e+42,1.94579418322e+30,5,5
134,nonpun,0,4.2684733464e+52,1.37962261132e+46,6,6
135,nonpun,0,1.24424757683e+53,9.20538499866e+45,6,6
136,nonpun,0,5.14887195633e+44,9.81240373224e+35,6,6
137,nonpun,0,2.32394734909e+50,4.43260650152e+38,5,5
138,nonpun,0,7.47234174909e+63,1.32710386502e+61,7,7
139,nonpun,0,4.44729844731e+59,1.16808705184e+56,6,6
140,nonpun,0,6.91177681706e+24,1.8885771761e+20,3,3
141,nonpun,0,5.06824002039e+47,4.48402232768e+37,5,5
142,nonpun,0,1.28630036605e+22,3.15598822917e+14,2,2
143,nonpun,0,5.37162465663e+49,5.16060228264e+50,6,6
144,nonpun,0,4.715396126e+67,6.25876895312e+57,7,7
145,nonpun,0,2.41110680358e+37,1.11145087361e+26,4,4
146,nonpun,0,1.7042949602e+34,2.19673987869e+28,4,4
147,nonpun,0,2.23696418553e+30,2.31374639252e+25,3,3
148,nonpun,0,1.29443712902e+32,4.99339074867e+23,4,4
149,nonpun,0,1.78911093182e+19,3.09276958502e+13,2,2
150,nonpun,0,1.0009089532e+35,5.47182070728e+28,4,4
151,nonpun,0,1.62301575574e+16,26306379.8956,2,2
152,nonpun,0,5.83766524097e+29,2.85684369313e+19,3,3
153,nonpun,0,1.36212332238e+16,7.97638760851e+12,2,2
154,nonpun,0,5.91542793194e+54,5.17853860519e+45,6,6
155,nonpun,0,1.91540414076e+19,9.51136409168e+16,3,3
156,nonpun,0,7.24045809962e+43,1.83312027152e+42,5,5
157,nonpun,0,4.12430338145e+19,3.86002703878e+14,2,2
158,nonpun,0,5.07962043147e+26,2.48293527326e+19,3,3
159,nonpun,0,1.355685128e+31,7.42234417117e+23,3,3
160,nonpun,0,3.18151654979e+24,1.01956806619e+20,3,3
161,nonpun,0,9.59280175185e+21,2.50349483957e+18,2,2
162,nonpun,0,9.34138656975e+39,9.11116431917e+31,4,4
163,nonpun,0,2.52843062186e+26,1.17432196637e+23,3,3
164,nonpun,0,1.17376480285e+35,2.27154932658e+29,4,4
165,nonpun,0,1.56978288773e+27,5.79692273122e+18,3,3
166,nonpun,0,9.46213302778e+24,1.0365243578e+18,3,3
167,nonpun,0,3.52900677667e+25,1.39051211413e+23,3,3
168,nonpun,0,6.61336337909e+26,6.066450594e+21,3,3
169,nonpun,0,1.65101011989e+37,9.60273710145e+28,4,4
170,nonpun,0,1.33583762663e+28,1.30988545144e+17,3,3
171,nonpun,0,1.05902980542e+61,1.45688967495e+50,6,6
172,nonpun,0,4.6618154673e+42,9.05265456731e+29,4,4
173,nonpun,0,7.96465858096e+40,1.58049302819e+29,4,4
174,nonpun,0,2.35411774131e+50,1.70377467078e+35,5,5
175,nonpun,0,4.47679059582e+56,3.43282577767e+39,6,6
176,nonpun,0,2.89579912777e+39,4.55731157214e+32,4,4
177,nonpun,0,1.09183461163e+44,4.37700590659e+27,4,4
178,nonpun,0,1.41130218702e+15,2.79645728925e+12,2,2
179,nonpun,0,1.48867522113e+41,4.35580527246e+29,5,5
180,nonpun,0,9.8019242671e+26,1.15101948662e+21,3,3
181,nonpun,0,1.28139961132e+49,6.10551454705e+42,6,6
182,nonpun,0,6.41625679747e+43,2.45215503094e+32,4,4
183,nonpun,0,3.60988348124e+30,1.88099344582e+16,3,3
184,nonpun,0,5.96892328014e+39,1.60936120378e+23,4,4
185,nonpun,0,6.08496200169e+50,6.72258548467e+37,5,5
186,nonpun,0,1.04338782844e+41,1.15048303831e+28,4,4
187,nonpun,0,5.93190705717e+34,8.29340497874e+18,3,3
188,nonpun,0,6.65009737689e+44,7.44281008482e+32,5,5
189,nonpun,0,4.69225696053e+34,1.50742421699e+28,4,4
190,nonpun,0,5.23501786149e+45,3.85147594141e+36,4,4
191,nonpun,0,5.29730992768e+29,4.31597489718e+18,3,3
192,nonpun,0,2.52289346836e+45,2.9930593454e+40,5,5
193,nonpun,0,1.38483008423e+30,8.03929075552e+22,3,3
194,nonpun,0,9.19434816539e+40,9.83321825912e+30,4,4
195,nonpun,0,1.1924183455e+54,6.0875505294e+42,5,5
196,nonpun,0,5.92557295637e+30,1.05029852884e+19,3,3
197,nonpun,0,1.69407892367e+41,5.05109472513e+34,5,5
198,nonpun,0,1.30080210482e+48,1.58972885166e+37,5,5
199,nonpun,0,1.94417047173e+31,1.56731200288e+18,3,3
200,nonpun,0,4.20415771149e+27,2.55235471854e+19,3,3
201,nonpun,0,1.67197559823e+54,7.72035551229e+44,6,6
202,nonpun,0,2.03814172268e+41,5.78675511236e+28,4,4
203,nonpun,0,1.01299784082e+34,6.7404389078e+19,3,3
204,nonpun,0,5.72748545079e+63,2.95870096819e+49,6,6
205,nonpun,0,1.14713442717e+57,1.36969650968e+44,6,6
206,nonpun,0,1.67517949746e+48,1.79942862152e+40,5,5
207,nonpun,0,5.10891976713e+51,1.29451340414e+40,5,5
208,nonpun,0,4.61536771108e+38,5.6744725536e+20,4,4
209,nonpun,0,8.9484808857e+36,3.75270758897e+25,4,4
210,nonpun,0,1.5995410213e+53,1.39899247024e+42,6,6
211,nonpun,0,1.57268388988e+20,1215079.66436,2,2
212,nonpun,0,7.38051292041e+67,9.29508286318e+51,6,6
213,nonpun,0,2.38522449879e+34,1.14025003021e+22,4,4
214,nonpun,0,7.74563800034e+34,2.90919281576e+23,3,3
215,nonpun,0,4.39830119886e+42,1.10748324381e+32,4,4
216,nonpun,0,4.42608015514e+57,2.04154091427e+49,6,6
217,nonpun,0,9.79925556939e+29,4.15995099543e+22,3,3
218,nonpun,0,5.43239362745e+22,2342430556.49,2,2
219,nonpun,0,3.65938981631e+34,2.81058509712e+20,3,3
220,nonpun,0,6.8619651096e+31,2.52892877796e+18,3,3
221,nonpun,0,2.67056528421e+58,5.48972169455e+43,6,6
222,nonpun,0,4.30062156168e+41,3.57932954562e+33,4,4
223,nonpun,0,7.55924884618e+51,3.70884631658e+39,5,5
224,nonpun,0,2.44760996897e+58,3.53358166926e+43,6,6
225,nonpun,0,2.76940865342e+39,5.50966590427e+18,4,4
226,nonpun,0,1.28799753254e+52,3.75163446324e+41,5,5
227,nonpun,0,1.30282451777e+42,2.15006584134e+32,4,4
228,nonpun,0,7.0734483602e+20,363764120.645,2,2
229,nonpun,0,1.98978112516e+29,3.09619030666e+20,3,3
230,nonpun,0,2.53383008993e+57,3.59179385902e+44,5,5
231,nonpun,0,5.0564975737e+50,2.89754637409e+39,5,5
232,nonpun,0,5.15375222381e+66,9.03097379979e+52,7,7
233,nonpun,0,1.52815559958e+28,1.17401326374e+16,3,3
234,nonpun,0,2.01992734986e+37,8.98957047539e+24,4,4
235,nonpun,0,5.4890220933e+50,2.51623351206e+42,5,5
