uniqueID,sentenceType,isOrig,maxPm1,maxPm2,numWordsM1,numWordsM2
41,pun,m1,1.8840870513e-33,2.38547340833e-37,3,3
42,pun,m1,6.90079876614e-20,1.96539080456e-29,3,1
43,pun,m1,1.84837418227e-18,1.2699386965e-22,2,1
44,pun,m1,1.70308456572e-26,1.09039069276e-32,2,2
45,pun,m1,3.93284969512e-45,1.59443138123e-43,1,5
46,pun,m1,6.01038714156e-14,7.81026738813e-17,2,0
47,pun,m1,2.67764440079e-17,2.14781434548e-25,2,1
48,pun,m1,9.44524891545e-33,1.84655972632e-38,2,0
49,pun,m1,2.55789094742e-24,2.49722202735e-23,3,2
50,pun,m1,9.33594351422e-15,1.85906964719e-24,3,1
51,pun,m1,5.00987956062e-26,1.77376636445e-24,2,1
52,pun,m1,7.74047269981e-30,5.82086568164e-29,2,1
53,pun,m1,2.36622693646e-32,7.31131289929e-31,2,1
54,pun,m1,8.43584970301e-14,1.97645428265e-12,2,1
55,pun,m1,3.11926668753e-19,3.90667801853e-18,2,1
56,pun,m1,7.04140244805e-29,5.84663104554e-33,2,3
57,pun,m1,6.54689515425e-31,2.26391473975e-34,4,4
58,pun,m1,6.1722979693e-31,5.34018178868e-28,4,4
59,pun,m1,1.28186457041e-46,1.33333948234e-39,3,5
60,pun,m1,5.72455919695e-35,3.37490288795e-32,3,1
61,pun,m1,1.02858999549e-21,1.5939757587e-27,4,1
62,pun,m1,3.8842451491e-42,4.35047110136e-43,4,4
63,pun,m1,1.44212381461e-30,5.52825796029e-34,3,2
64,pun,m1,8.50863926667e-18,1.68990748871e-17,2,2
65,pun,m1,2.46404691491e-40,4.81659288353e-44,5,3
66,pun,m1,4.39533412135e-45,3.9436937217e-57,3,3
67,pun,m1,2.087705873e-18,5.18962945629e-17,2,2
68,pun,m1,9.59702501424e-49,1.0512295615e-50,2,1
69,pun,m1,3.03943812686e-43,1.72695573822e-50,1,2
70,pun,m1,7.72914271239e-20,2.21516367531e-23,2,1
71,pun,m1,5.94611961642e-11,6.93617330055e-18,1,1
72,pun,m1,1.51432511555e-18,2.10815287369e-20,2,1
73,pun,m1,2.46399049857e-29,6.13326029668e-29,3,3
74,pun,m1,5.50638905172e-35,1.22861646089e-36,3,1
75,pun,m1,1.91785065769e-07,5.11054550514e-08,2,1
76,pun,m1,3.13607781167e-29,2.38781702527e-35,3,2
77,pun,m1,4.70510894259e-18,4.81430595973e-21,2,1
78,pun,m1,2.18359657097e-21,2.19109795989e-25,2,0
79,pun,m1,3.5149209595e-30,7.12193394961e-30,4,2
80,pun,m1,4.26090673649e-32,3.90722163056e-31,4,4
161,nonpun,m1,1.01875379119e-18,2.25643302283e-26,1,5
162,nonpun,m1,1.35254577498e-14,9.17365420021e-21,3,1
163,nonpun,m1,1.57343984327e-22,3.40114473337e-30,4,1
164,nonpun,m1,6.27538358989e-29,1.28860897895e-35,4,2
165,nonpun,m1,3.02559286223e-13,7.08204934875e-23,2,0
166,nonpun,m1,6.19475731293e-19,1.62125074289e-21,4,0
167,nonpun,m1,1.2235954847e-32,1.67301097702e-36,4,0
168,nonpun,m1,1.44207650482e-27,2.82174189555e-29,3,3
169,nonpun,m1,8.18485756197e-15,8.30022702988e-17,3,0
170,nonpun,m1,1.13683348145e-14,2.18748837353e-23,1,1
171,nonpun,m1,5.01960643517e-13,2.84818358467e-19,2,0
172,nonpun,m1,1.18302349872e-24,9.20281866946e-29,5,3
173,nonpun,m1,5.02085504872e-13,4.59824424027e-18,3,1
174,nonpun,m1,8.29855080801e-20,1.03078761486e-24,1,1
175,nonpun,m1,1.02084409912e-12,1.1874377356e-22,2,1
176,nonpun,m1,1.44048325201e-12,1.15684149018e-17,3,0
177,nonpun,m1,9.91537468568e-15,3.29741679638e-22,3,1
178,nonpun,m1,2.68025166207e-17,6.12660743294e-22,3,3
179,nonpun,m1,8.45216618995e-16,1.68370236627e-19,2,0
180,nonpun,m1,3.09074505781e-10,7.15970429572e-13,2,0
181,nonpun,m1,8.44601216168e-11,1.51928559598e-19,3,0
182,nonpun,m1,5.26015680917e-11,6.93582104405e-19,2,1
183,nonpun,m1,4.59949761742e-16,2.68097115841e-21,2,2
184,nonpun,m1,3.35917058787e-27,5.87509702286e-39,3,2
185,nonpun,m1,2.45442483826e-13,1.05905990034e-22,4,1
186,nonpun,m1,2.00363704725e-26,2.24243185393e-29,4,2
187,nonpun,m1,1.16078246991e-16,6.87121661769e-25,2,0
188,nonpun,m1,9.12682597803e-20,7.72559125532e-25,4,0
189,nonpun,m1,7.80714717731e-15,4.421077724e-24,2,0
190,nonpun,m1,1.46970496712e-21,5.43413737045e-25,4,0
191,nonpun,m1,5.90544913901e-16,3.61375818294e-19,2,3
192,nonpun,m1,7.95900678638e-19,1.30108980253e-24,3,2
193,nonpun,m1,7.91767084409e-27,1.64032708138e-30,2,2
194,nonpun,m1,4.22319364851e-19,5.12703200302e-30,4,0
195,nonpun,m1,1.83815642217e-18,4.22536445886e-20,3,2
196,nonpun,m1,5.32023546752e-18,7.68936359636e-26,3,0
197,nonpun,m1,7.39867098679e-17,1.28219698039e-25,4,1
198,nonpun,m1,5.02932036982e-21,1.82240684585e-26,2,2
199,nonpun,m1,1.11249992915e-12,4.52540033742e-20,3,1
200,nonpun,m1,7.02871034682e-38,4.25502844855e-45,2,3
201,nonpun,m1,3.89632531298e-15,2.96516747487e-23,3,1
202,nonpun,m1,3.34716790256e-30,6.26117777816e-41,4,3
203,nonpun,m1,3.0795783891e-26,1.73764621054e-33,4,2
204,nonpun,m1,6.0792469781e-10,5.59547079038e-20,3,0
205,nonpun,m1,1.5396917531e-13,4.97197148751e-14,2,1
206,nonpun,m1,3.65708315693e-16,7.80472745186e-24,3,0
207,nonpun,m1,2.55456808567e-07,3.86503588965e-21,3,0
208,nonpun,m1,2.54448778087e-23,1.49926963498e-30,2,0
209,nonpun,m1,5.27020647731e-15,5.69643345048e-17,3,0
210,nonpun,m1,6.61653964292e-07,1.00487425414e-20,4,1
211,nonpun,m1,4.82154744e-21,2.50158117036e-30,4,0
212,nonpun,m1,2.9327076716e-20,1.86020857872e-22,3,1
213,nonpun,m1,3.16294761703e-33,8.16202523444e-28,5,1
214,nonpun,m1,1.64783421972e-25,1.08803369174e-35,5,2
215,nonpun,m1,6.71073676209e-08,2.87038373375e-12,1,0
216,nonpun,m1,4.79574537123e-14,4.37559773091e-25,3,1
217,nonpun,m1,3.3953571753e-09,5.04427142107e-18,3,2
218,nonpun,m1,1.78526205348e-13,1.55868012421e-23,4,1
219,nonpun,m1,5.38175523814e-19,1.51184321968e-23,4,0
220,nonpun,m1,2.30234743541e-15,5.51908612769e-18,2,0
221,nonpun,m1,1.63934554931e-17,7.92260019668e-25,3,0
222,nonpun,m1,4.51261146609e-22,1.65823052266e-26,4,1
223,nonpun,m1,5.22847258304e-11,2.13088269617e-18,3,1
224,nonpun,m1,9.81044358768e-14,3.92637768687e-22,2,1
225,nonpun,m1,2.89943799408e-14,2.21901578776e-28,4,3
226,nonpun,m1,1.96284048475e-14,1.10298465027e-25,4,2
227,nonpun,m1,2.31182409061e-26,4.04543913109e-31,2,2
228,nonpun,m1,2.21188788403e-23,4.42512233036e-26,4,1
229,nonpun,m1,2.41246536603e-12,7.00585433317e-22,3,0
230,nonpun,m1,1.00672165037e-18,2.27966669061e-27,5,1
231,nonpun,m1,1.76299849683e-09,3.54360933574e-17,1,2
232,nonpun,m1,1.94863741881e-07,1.75126442482e-12,2,0
233,nonpun,m1,5.20452175348e-10,3.01254111521e-17,2,0
234,nonpun,m1,7.86572709189e-28,1.26951160935e-34,3,0
235,nonpun,m1,3.16955135994e-11,3.16452183226e-17,2,1
236,nonpun,m1,1.0792780265e-18,5.31661471638e-26,4,0
237,nonpun,m1,2.72229586948e-14,1.61441446825e-22,2,0
238,nonpun,m1,7.76090207974e-20,1.64818906997e-25,2,0
239,nonpun,m1,3.2723042304e-13,3.0536793373e-14,1,1
240,nonpun,m1,6.7932942926e-13,7.55719102249e-18,2,1
241,nonpun,m1,1.63541138143e-23,1.30900202733e-35,6,1
242,nonpun,m1,0.00152440838855,3.399417642e-15,2,0
243,nonpun,m1,2.67217888159e-24,7.62936801767e-30,3,2
244,nonpun,m1,3.43970087926e-16,9.04901273141e-25,2,1
245,nonpun,m1,6.14034632273e-20,2.97607798102e-29,3,0
246,nonpun,m1,8.91480244557e-13,1.62828660606e-27,4,0
247,nonpun,m1,2.33552507849e-08,4.12069960283e-23,4,1
248,nonpun,m1,1.82120307253e-15,2.08884012325e-29,4,2
249,nonpun,m1,2.64885036833e-13,4.99617278678e-27,3,2
250,nonpun,m1,1.65416980746e-19,4.35984212891e-24,2,0
251,nonpun,m1,5.81635141366e-15,6.44333257129e-25,1,0
252,nonpun,m1,8.39431288767e-08,8.08653639665e-22,4,0
253,nonpun,m1,5.01842856094e-07,7.50616903285e-21,3,2
254,nonpun,m1,1.12205480494e-21,1.88390675831e-37,4,2
255,nonpun,m1,0.0116705353825,7.8626016e-14,2,0
256,nonpun,m1,2.80008833409e-13,4.45688260579e-25,3,3
257,nonpun,m1,8.96001093236e-09,4.21585624838e-22,4,1
258,nonpun,m1,1.58548571995e-16,8.18982062606e-27,5,3
259,nonpun,m1,1.47938165238e-23,1.80995322661e-33,3,1
260,nonpun,m1,4.26389390274e-07,7.82097037733e-20,2,1
261,nonpun,m1,4.91425855923e-22,6.58045531974e-32,5,0
262,nonpun,m1,3.05054147495e-22,1.0785091422e-30,1,1
263,nonpun,m1,4.11151428258e-24,1.32481318538e-38,7,0
264,nonpun,m1,4.95085291754e-20,3.94964953298e-29,3,0
265,nonpun,m1,2.33550374119e-11,2.27045333567e-20,2,1
266,nonpun,m1,3.01495377255e-09,6.91912206699e-24,3,1
267,nonpun,m1,9.41028714793e-16,8.45615629975e-23,2,0
268,nonpun,m1,1.44107248547e-20,9.58787591932e-30,4,2
269,nonpun,m1,2.66806755289e-10,2.45658757364e-18,3,1
270,nonpun,m1,7.93336749019e-12,3.71991207809e-25,3,1
271,nonpun,m1,0.000131980608309,2.06961852334e-15,2,0
272,nonpun,m1,4.9632795277e-31,2.17525824259e-43,7,4
273,nonpun,m1,3.4689545148e-18,1.53218348907e-23,2,0
274,nonpun,m1,9.76032511012e-18,2.23478862555e-26,2,2
275,nonpun,m1,8.33727102894e-09,8.47925777613e-22,1,1
276,nonpun,m1,2.58360832719e-17,5.85543844156e-22,4,2
277,nonpun,m1,7.04646910865e-09,1.00905529842e-16,2,0
278,nonpun,m1,1.01482644464e-18,1.91732546919e-26,3,2
279,nonpun,m1,5.52136720697e-19,1.02712401679e-29,3,1
280,nonpun,m1,2.93962039704e-13,2.97844908918e-21,2,1
281,nonpun,m1,2.28835305669e-22,1.69556197558e-34,4,1
282,nonpun,m1,2.73201451083e-13,3.23503841076e-18,2,0
283,nonpun,m1,5.83507172362e-13,7.85918341817e-24,1,1
284,nonpun,m1,4.05426146003e-24,6.12541980588e-32,4,0
285,nonpun,m1,0.00387633255221,2.07065207307e-17,3,0
286,nonpun,m1,6.84005297249e-08,6.11546492857e-22,3,0
287,nonpun,m1,8.35707653778e-13,1.35407879696e-14,3,0
288,nonpun,m1,3.47530880205e-09,9.07471379808e-18,2,0
289,nonpun,m1,3.56644893883e-12,1.0736154239e-26,4,0
290,nonpun,m1,2.92447828196e-20,7.63469088119e-26,3,0
291,nonpun,m1,0.00325218497486,3.50875361793e-19,1,0
292,nonpun,m1,1.6726818772e-12,1.39061893253e-27,3,1
293,nonpun,m1,5.25336731141e-10,2.64784048106e-24,3,1
294,nonpun,m1,2.85843296159e-07,1.51710976547e-20,3,1
295,nonpun,m1,4.93213476699e-12,9.72654009785e-21,2,1
296,nonpun,m1,3.07545723156e-26,5.63385232171e-31,4,0
297,nonpun,m1,1.23926983199e-19,1.13579727291e-30,5,1
298,nonpun,m1,2.09662289144e-11,1.51492906058e-22,4,0
299,nonpun,m1,2.98478528191e-16,3.04354057088e-30,3,0
300,nonpun,m1,7.32353534932e-11,3.137913e-25,3,0
301,nonpun,m1,3.40691421426e-17,6.76800323017e-26,3,1
302,nonpun,m1,2.5939793531e-09,1.04360806984e-23,3,0
303,nonpun,m1,1.49825503872e-12,9.63051148719e-23,3,0
304,nonpun,m1,2.07312829079e-23,9.59463116506e-34,4,2
305,nonpun,m1,3.57229255275e-14,6.38558078877e-21,2,1
306,nonpun,m1,2.89527060164e-17,6.75579600805e-22,3,2
307,nonpun,m1,2.94202672128e-15,1.17864958271e-27,2,0
308,nonpun,m1,1.38649664331e-10,1.29327658928e-25,4,3
309,nonpun,m1,6.03136027267e-15,7.81034558793e-20,3,1
310,nonpun,m1,9.83712406492e-09,7.33994387688e-19,2,0
311,nonpun,m1,2.86333634044e-12,6.13007090451e-22,3,3
312,nonpun,m1,9.11341128598e-13,1.17598552165e-26,2,0
313,nonpun,m1,6.85664683497e-22,1.25733763492e-32,5,1
314,nonpun,m1,2.28874865284e-12,3.99721596195e-24,2,0
315,nonpun,m1,8.50760111496e-13,7.09568564369e-26,3,2
316,nonpun,m1,2.79101604737e-13,9.19932171772e-24,4,1
317,nonpun,m1,9.06134489184e-20,3.73555848381e-29,4,2
318,nonpun,m1,1.6660341546e-11,1.27947646554e-21,4,0
319,nonpun,m1,1.05319564481e-11,2.33207944127e-27,3,0
320,nonpun,m1,9.05926711845e-06,3.0829201031e-18,3,1
