uniqueID,sentenceType,isOrig,maxPm1,maxPm2,numWordsM1,numWordsM2
171,nonpun,0,1.31247665624e-22,6.1750909811e-28,6,0
172,nonpun,0,6.92037466281e-15,3.3582796024e-22,3,0
173,nonpun,0,1.77753939961e-16,8.28976426117e-23,2,0
174,nonpun,0,5.08492230294e-19,1.78266553334e-29,1,0
175,nonpun,0,6.10172775344e-27,4.1105884993e-38,4,0
176,nonpun,0,4.23797213938e-18,6.67876310739e-20,3,1
177,nonpun,0,1.54528709016e-13,9.73577931342e-25,4,1
178,nonpun,0,2.28108383877e-16,3.74460492e-14,2,0
179,nonpun,0,3.7349432289e-29,6.19315871898e-35,4,0
180,nonpun,0,1.48251166294e-17,9.43146820386e-19,3,2
181,nonpun,0,4.09028744038e-34,6.02457205985e-35,4,0
182,nonpun,0,9.08100795731e-14,1.03215666953e-19,4,0
183,nonpun,0,5.45984055471e-14,4.60640813856e-23,3,0
184,nonpun,0,8.44789127283e-18,8.02199618769e-29,4,0
185,nonpun,0,1.39804216936e-19,4.16081842583e-27,4,0
186,nonpun,0,1.47671975604e-16,4.88797814736e-24,4,0
187,nonpun,0,8.97183160783e-10,2.82570183201e-20,3,0
188,nonpun,0,2.38304755366e-25,3.38017320994e-32,2,0
189,nonpun,0,1.51721059282e-22,6.58475601838e-24,2,0
190,nonpun,0,1.72222403113e-11,1.47814739707e-15,1,0
191,nonpun,0,8.01202247228e-15,1.45505712196e-20,3,0
192,nonpun,0,1.15050571762e-24,7.18706808182e-25,1,1
193,nonpun,0,2.09451399043e-14,2.46264912249e-16,3,0
194,nonpun,0,1.30128751837e-16,2.33972278837e-21,4,0
195,nonpun,0,3.20077907991e-16,6.0653755086e-22,4,0
196,nonpun,0,1.58741743278e-13,2.6352935467e-20,2,0
197,nonpun,0,6.56357116574e-29,1.55209861241e-30,1,0
198,nonpun,0,5.16117840505e-22,8.20061208303e-28,2,0
199,nonpun,0,2.94049955961e-13,2.29284726345e-21,3,1
200,nonpun,0,7.99340096317e-17,2.40722668288e-20,2,1
201,nonpun,0,3.20382139318e-29,6.78170487161e-33,5,0
202,nonpun,0,4.08225397253e-16,1.04340504791e-23,3,1
203,nonpun,0,1.5321288684e-10,1.59140051158e-19,3,0
204,nonpun,0,8.05967281168e-20,5.05599621613e-28,5,0
205,nonpun,0,1.59962865665e-26,8.8317471392e-34,5,0
206,nonpun,0,1.26186562645e-21,8.2749706434e-25,1,0
207,nonpun,0,6.7662329251e-19,1.24999736144e-24,5,0
208,nonpun,0,6.53218726015e-19,2.90412578567e-31,4,0
209,nonpun,0,3.97355153149e-20,2.10738052073e-26,1,0
210,nonpun,0,1.12059192809e-29,1.46866507648e-35,2,0
211,nonpun,0,3.5233821405e-11,1.982784375e-20,1,0
212,nonpun,0,3.77502637382e-15,2.43970309981e-25,3,0
213,nonpun,0,3.37583786579e-23,9.65265388747e-31,4,2
214,nonpun,0,1.67685491081e-09,7.67816290582e-16,2,0
215,nonpun,0,6.22497032869e-15,2.82787194466e-20,4,0
216,nonpun,0,3.28221420466e-25,4.58241735839e-28,3,0
217,nonpun,0,1.51125029965e-14,6.16206871194e-17,2,0
218,nonpun,0,8.78036286164e-09,4.145103e-17,2,0
219,nonpun,0,1.59564705072e-09,1.06331398821e-18,1,0
220,nonpun,0,1.03785165325e-12,2.36227957613e-21,3,1
221,nonpun,0,6.80405222027e-25,6.9784374007e-34,5,0
222,nonpun,0,6.08672312467e-16,1.19190862617e-18,4,0
223,nonpun,0,3.35371862285e-18,2.7822435984e-25,3,0
224,nonpun,0,2.61740306348e-24,2.7495074685e-34,2,0
225,nonpun,0,4.57646683747e-18,1.55428245063e-33,3,1
226,nonpun,0,1.70581878545e-18,6.56009173926e-24,5,2
227,nonpun,0,1.84390372553e-15,6.6375578107e-20,4,0
228,nonpun,0,1.14327951075e-10,5.3888274e-18,2,0
229,nonpun,0,5.26097582744e-15,9.42696864352e-19,1,0
230,nonpun,0,3.35579444629e-13,1.02949087971e-20,5,0
231,nonpun,0,1.28861938635e-19,3.50529524243e-25,4,0
232,nonpun,0,9.0981355777e-30,2.84754477801e-37,5,0
233,nonpun,0,2.31128953604e-16,3.394335728e-23,3,0
234,nonpun,0,2.85882827267e-20,1.62846656766e-27,4,1
235,nonpun,0,7.26963892705e-20,1.09475879557e-22,5,0
