uniqueID,sentenceType,sumKL,numContextCombos,aveKL
66,depunned,7.46831454802e-05,49,1.52414582613e-06
67,depunned,0.000138011851054,49,2.81656838885e-06
68,depunned,0.00136799190866,3969,3.44669163179e-07
69,depunned,0.000290191462948,961,3.01968223671e-07
70,depunned,7.26801046547e-05,225,3.23022687354e-07
71,depunned,0.123233280743,961,0.00012823442325
72,depunned,4.94140247069e-05,49,1.00844948381e-06
73,depunned,0.000754895388422,49,1.54060283351e-05
74,depunned,0.000501651682593,961,5.2201007554e-07
75,depunned,0.0125085919712,961,1.30162247359e-05
76,depunned,0.0499431356866,225,0.00022196949194
77,depunned,0.000682467301594,961,7.10163685321e-07
78,depunned,6.41001336252e-05,961,6.67014918056e-08
79,depunned,3.96361600799e-06,49,8.08901226121e-08
80,depunned,0.00232480715725,961,2.41915416987e-06
81,depunned,0.0193643502909,961,2.01502084192e-05
82,depunned,0.00429312755721,16129,2.66174440896e-07
83,depunned,3.37093541282e-05,49,6.87946002616e-07
84,depunned,0.0239280377906,3969,6.02873212159e-06
85,depunned,0.177128722379,65025,2.72400957138e-06
86,depunned,2.75522901359e-06,9,3.06136557066e-07
87,depunned,0.059182544639,49,0.00120780703345
88,depunned,0.284395089825,3969,7.16540916666e-05
89,depunned,6.35853232891e-06,9,7.06503592101e-07
90,depunned,0.000346635221916,225,1.54060098629e-06
91,depunned,5.74421592972e-05,49,1.17228896525e-06
92,depunned,1.13722792288,16129,7.05082722349e-05
93,depunned,0.00223934176533,225,9.95263006811e-06
94,depunned,0.000551660120244,961,5.74047991929e-07
95,depunned,0.103872447335,961,0.000108087874438
96,depunned,0.234658221582,16129,1.45488388357e-05
97,depunned,0.0102169643394,961,1.06315966071e-05
98,depunned,0.00361986409801,961,3.76676805204e-06
99,depunned,0.000410280807031,961,4.26931120739e-07
100,depunned,0.00029800695549,961,3.10100890208e-07
101,depunned,0.0,1,0.0
102,depunned,0.00506926021976,225,2.25300454211e-05
103,depunned,0.380565384538,65025,5.85260106941e-06
104,depunned,0.0311962163334,961,3.24622438432e-05
105,depunned,0.00453654262167,3969,1.14299385782e-06
106,nonpun,0.18419688794,961,0.000191672099833
107,nonpun,2.73700598008,3969,0.000689595862958
108,nonpun,4.36691945831,16129,0.000270749547914
109,nonpun,0.00109928988971,49,2.24344875451e-05
110,nonpun,0.000134912427834,49,2.75331485375e-06
111,nonpun,11.2270546655,961,0.0116826791525
112,nonpun,0.00525213993871,961,5.46528609648e-06
113,nonpun,0.125970976418,225,0.000559871006302
114,nonpun,0.016121023787,225,7.16489946089e-05
115,nonpun,0.245740306567,961,0.000255713118176
116,nonpun,0.819560747228,225,0.0036424922099
117,nonpun,6.91319264897e-05,49,1.41085564265e-06
118,nonpun,1.27908691129e-06,49,2.61038145161e-08
119,nonpun,4.49973367303e-05,225,1.99988163246e-07
120,nonpun,0.00658030115431,49,0.000134291860292
121,nonpun,0.00572309632796,9,0.000635899591995
122,nonpun,8.27369594158e-06,49,1.68850937583e-07
123,nonpun,0.00483251853886,49,9.86228273236e-05
124,nonpun,0.00206273780845,9,0.000229193089828
125,nonpun,0.0938092133079,225,0.000416929836924
126,nonpun,0.0144106345339,961,1.49954573714e-05
127,nonpun,0.176623077585,225,0.000784991455935
128,nonpun,0.00399317233112,49,8.149331288e-05
129,nonpun,0.0117578339124,3969,2.96241721149e-06
130,nonpun,0.0038114717085,225,1.693987426e-05
131,nonpun,0.0160657469599,225,7.14033198217e-05
132,nonpun,0.0833219801068,225,0.000370319911586
133,nonpun,0.00143761442565,225,6.38939744735e-06
134,nonpun,0.00511743126834,961,5.32511058099e-06
135,nonpun,0.086311137775,961,8.98138790583e-05
136,nonpun,0.083212001835,961,8.65889717326e-05
137,nonpun,0.0155153313593,225,6.89570282638e-05
138,nonpun,0.0267192690266,3969,6.73199018054e-06
139,nonpun,0.0598840163616,961,6.23142730089e-05
140,nonpun,1.06507531261e-06,9,1.18341701401e-07
141,nonpun,0.0233744065659,225,0.000103886251404
142,nonpun,0.0,1,0.0
143,nonpun,0.00615791467348,961,6.40781963942e-06
144,nonpun,9.50231400863,3969,0.00239413303316
145,nonpun,0.00822934777855,49,0.000167945873032
146,nonpun,0.00186342563304,49,3.80290945518e-05
147,nonpun,0.00557277433253,9,0.000619197148059
148,nonpun,0.000598116509827,49,1.22064593842e-05
149,nonpun,0.0,1,0.0
150,nonpun,0.0421743356622,49,0.000860700727801
151,nonpun,0.0,1,0.0
152,nonpun,0.0099745333013,9,0.00110828147792
153,nonpun,0.0,1,0.0
154,nonpun,0.353119981899,961,0.000367450553485
155,nonpun,0.000963305603437,9,0.000107033955937
156,nonpun,7.30878233691e-05,225,3.24834770529e-07
157,nonpun,0.0,1,0.0
158,nonpun,0.000284779451786,9,3.16421613095e-05
159,nonpun,0.000382185068073,9,4.24650075637e-05
160,nonpun,2.62745234671e-05,9,2.91939149634e-06
161,nonpun,0.0,1,0.0
162,nonpun,0.017387198649,49,0.000354840788755
163,nonpun,0.000264756103009,9,2.94173447787e-05
164,nonpun,0.00023190068521,49,4.73266704511e-06
165,nonpun,0.000115428207773,9,1.28253564192e-05
166,nonpun,0.000101498656209,9,1.12776284677e-05
167,nonpun,0.000367701217691,9,4.08556908545e-05
168,nonpun,0.00027696028706,9,3.07733652289e-05
169,nonpun,0.00353842858083,49,7.22128281802e-05
170,nonpun,0.00210950073411,9,0.000234388970457
171,nonpun,14.3049469079,961,0.0148854806534
172,nonpun,0.0192145075808,49,0.000392132807771
173,nonpun,0.00107476578568,49,2.19339956262e-05
174,nonpun,0.173318814147,225,0.000770305840654
175,nonpun,0.318055132214,961,0.000330962676601
176,nonpun,0.00268632552615,49,5.48229699215e-05
177,nonpun,0.264763682127,49,0.00540334045157
178,nonpun,0.0,1,0.0
179,nonpun,0.290750197983,225,0.00129222310215
180,nonpun,0.000139579735141,9,1.55088594601e-05
181,nonpun,0.000220201987617,961,2.29138384617e-07
182,nonpun,0.0723963158769,49,0.00147747583422
183,nonpun,9.5458109202e-06,9,1.0606456578e-06
184,nonpun,0.0195508143615,49,0.00039899621146
185,nonpun,0.0271781203191,225,0.000120791645862
186,nonpun,0.0118442993207,49,0.000241720394299
187,nonpun,0.0392670542505,9,0.00436300602783
188,nonpun,0.00757628573102,225,3.36723810267e-05
189,nonpun,0.000674039421106,49,1.37559065532e-05
190,nonpun,0.000109376662071,49,2.23217677696e-06
191,nonpun,6.69932720964e-05,9,7.44369689961e-06
192,nonpun,0.00163019479666,225,7.24531020739e-06
193,nonpun,0.000350015483834,9,3.88906093149e-05
194,nonpun,0.00237669637849,49,4.85040077244e-05
195,nonpun,0.0716621303215,225,0.000318498356984
196,nonpun,0.00041639278753,9,4.62658652811e-05
197,nonpun,0.00019117575674,225,8.49670029956e-07
198,nonpun,0.00347454615897,225,1.54424273732e-05
199,nonpun,0.000114594735492,9,1.2732748388e-05
200,nonpun,2.19072663958e-05,9,2.43414071064e-06
201,nonpun,0.0103177412123,961,1.07364632802e-05
202,nonpun,0.000733546985045,49,1.49703466336e-05
203,nonpun,0.0214095712915,9,0.00237884125461
204,nonpun,0.0430858981739,961,4.4834441388e-05
205,nonpun,0.0903569791599,961,9.40239117169e-05
206,nonpun,0.000228540173229,225,1.01573410324e-06
207,nonpun,3.06162516143,225,0.0136072229397
208,nonpun,0.0119333074597,49,0.000243536886933
209,nonpun,0.00608096276075,49,0.000124101280832
210,nonpun,0.000835420690021,961,8.69324339252e-07
211,nonpun,0.0,1,0.0
212,nonpun,0.260276231543,961,0.000270838950617
213,nonpun,0.00055202191966,49,1.12657534624e-05
214,nonpun,0.00384477181064,9,0.000427196867849
215,nonpun,0.0936867759653,49,0.0019119750197
216,nonpun,0.0482898095429,961,5.0249541668e-05
217,nonpun,1.52517113692e-05,9,1.69463459658e-06
218,nonpun,0.0,1,0.0
219,nonpun,0.00208212455756,9,0.000231347173062
220,nonpun,0.000879778077362,9,9.77531197069e-05
221,nonpun,6.65944709148,961,0.00692970561029
222,nonpun,0.0118384201817,49,0.000241600411871
223,nonpun,0.00666762182997,225,2.96338747999e-05
224,nonpun,0.100018715618,961,0.000104077747781
225,nonpun,0.000655422506984,49,1.33759695303e-05
226,nonpun,7.3255158952,225,0.0325578484231
227,nonpun,0.000653277740179,49,1.33321987792e-05
228,nonpun,0.0,1,0.0
229,nonpun,9.37966298128e-05,9,1.0421847757e-05
230,nonpun,1.59410744444,225,0.0070849219753
231,nonpun,0.0184302589868,225,8.19122621634e-05
232,nonpun,4.42291198668,3969,0.00111436432015
233,nonpun,0.00808520340274,9,0.000898355933638
234,nonpun,0.0013681188359,49,2.79207925694e-05
235,nonpun,0.0918181697548,225,0.000408080754466
