uniqueID,sentenceType,sumKL,numContextCombos,aveKL
108,nonpun,0.460318257828,16129,2.85397890649e-05
109,nonpun,0.00743714026855,49,0.000151778372827
110,nonpun,5.61355226087e-05,49,1.14562291038e-06
111,nonpun,1.41705627527,961,0.00147456428228
112,nonpun,0.00985525544208,961,1.02552085766e-05
113,nonpun,0.023876503553,225,0.000106117793569
114,nonpun,0.0248990939805,225,0.000110662639913
115,nonpun,0.0476102536508,961,4.95424075451e-05
116,nonpun,0.149490391348,225,0.000664401739326
117,nonpun,0.000145338663316,49,2.96609516972e-06
118,nonpun,1.79394863194e-05,49,3.66111965701e-07
119,nonpun,0.000210130686529,225,9.3391416235e-07
120,nonpun,0.00143010732807,49,2.91858638382e-05
121,nonpun,0.00159040426497,9,0.000176711584997
122,nonpun,0.00160958295415,49,3.28486317173e-05
123,nonpun,0.00101400875551,49,2.06940562348e-05
124,nonpun,0.000540130492096,9,6.00144991218e-05
125,nonpun,0.0167136091043,225,7.42827071302e-05
126,nonpun,0.00231575223505,961,2.40973177424e-06
127,nonpun,0.0321104034189,225,0.000142712904084
128,nonpun,0.00094779002296,49,1.93426535298e-05
129,nonpun,0.0110124534952,3969,2.77461665286e-06
130,nonpun,0.00707562336443,225,3.1447214953e-05
131,nonpun,0.00350947727277,225,1.55976767679e-05
132,nonpun,0.0171562357805,225,7.62499368024e-05
133,nonpun,0.000765737911483,225,3.40327960659e-06
134,nonpun,0.00104507804784,961,1.08749016424e-06
135,nonpun,0.0150164283345,961,1.5625835936e-05
136,nonpun,0.012364791681,961,1.28665886379e-05
137,nonpun,0.00325557377237,225,1.44692167661e-05
138,nonpun,0.371522925336,3969,9.3606179223e-05
139,nonpun,0.0119028441147,961,1.23858939799e-05
140,nonpun,1.01776678145e-06,9,1.13085197939e-07
141,nonpun,0.00402956573356,225,1.7909181038e-05
142,nonpun,0.0,1,0.0
143,nonpun,0.00279083352366,961,2.90409315678e-06
144,nonpun,1.25559719879,3969,0.000316351020103
145,nonpun,0.00176585801623,49,3.60379186986e-05
146,nonpun,0.0119238163562,49,0.000243343190944
147,nonpun,0.00178662144215,9,0.000198513493572
148,nonpun,0.000135359894591,49,2.76244682838e-06
149,nonpun,0.0,1,0.0
150,nonpun,0.0113481674977,49,0.000231595255055
151,nonpun,0.0,1,0.0
152,nonpun,0.00268963278841,9,0.000298848087601
153,nonpun,0.0,1,0.0
154,nonpun,0.197085308207,961,0.000205083567333
155,nonpun,0.00025858246051,9,2.87313845011e-05
156,nonpun,0.00072222042776,225,3.20986856782e-06
157,nonpun,0.0,1,0.0
158,nonpun,9.55499101182e-05,9,1.06166566798e-05
159,nonpun,0.000332043879783,9,3.68937644203e-05
160,nonpun,0.000229348659988,9,2.54831844431e-05
161,nonpun,0.0,1,0.0
162,nonpun,0.00357388313528,49,7.29363905158e-05
163,nonpun,8.4819579624e-05,9,9.424397736e-06
164,nonpun,0.000245379360691,49,5.00774205491e-06
165,nonpun,4.4088144714e-05,9,4.898682746e-06
166,nonpun,9.2977049582e-05,9,1.03307832869e-05
167,nonpun,0.000150590366168,9,1.67322629075e-05
168,nonpun,8.33082774102e-05,9,9.2564752678e-06
169,nonpun,0.000860542599395,49,1.75620938652e-05
170,nonpun,0.00062306887986,9,6.922987554e-05
171,nonpun,1.84890892807,961,0.0019239426931
172,nonpun,0.00426529652447,49,8.70468678463e-05
173,nonpun,0.000258769516599,49,5.28101054284e-06
174,nonpun,0.0342008404261,225,0.000152003735227
175,nonpun,0.0479768049772,961,4.99238345236e-05
176,nonpun,0.000769237726738,49,1.56987291171e-05
177,nonpun,0.0547598128189,49,0.00111754720039
178,nonpun,0.0,1,0.0
179,nonpun,0.05542465105,225,0.000246331782444
180,nonpun,4.83615109254e-05,9,5.37350121393e-06
181,nonpun,0.0121976758908,961,1.26926908333e-05
182,nonpun,0.0162127280245,49,0.000330872000501
183,nonpun,2.49097448858e-06,9,2.76774943176e-07
184,nonpun,0.00409354539365,49,8.35417427275e-05
185,nonpun,0.00511980438288,225,2.27546861461e-05
186,nonpun,0.00287843997427,49,5.87436729443e-05
187,nonpun,0.010319799868,9,0.00114664442977
188,nonpun,0.00164249807327,225,7.29999143673e-06
189,nonpun,0.00023193778762,49,4.73342423715e-06
190,nonpun,5.25499234989e-05,49,1.07244741834e-06
191,nonpun,1.94907518135e-05,9,2.16563909039e-06
192,nonpun,0.00105730041888,225,4.69911297281e-06
193,nonpun,9.98474400504e-05,9,1.10941600056e-05
194,nonpun,0.000562258405467,49,1.14746613361e-05
195,nonpun,0.0136319024908,225,6.05862332925e-05
196,nonpun,0.000125832953985,9,1.39814393316e-05
197,nonpun,0.000720560436762,225,3.20249083006e-06
198,nonpun,0.000760004182673,225,3.37779636743e-06
199,nonpun,3.17073699102e-05,9,3.52304110114e-06
200,nonpun,7.13807635288e-06,9,7.93119594764e-07
201,nonpun,0.00213949218525,961,2.22631861108e-06
202,nonpun,0.00019396971133,49,3.95856553735e-06
203,nonpun,0.00548129925085,9,0.000609033250095
204,nonpun,0.00694877363698,961,7.2307738158e-06
205,nonpun,0.0130987560875,961,1.3630339321e-05
206,nonpun,5.75961669606e-05,225,2.55982964269e-07
207,nonpun,0.503082764236,225,0.0022359233966
208,nonpun,0.00245456536881,49,5.0093170792e-05
209,nonpun,0.00141433560977,49,2.88639920362e-05
210,nonpun,0.000374977190713,961,3.90194787422e-07
211,nonpun,0.0,1,0.0
212,nonpun,0.047361266165,961,4.92833154683e-05
213,nonpun,0.000115834715863,49,2.36397379312e-06
214,nonpun,0.00115083226007,9,0.000127870251119
215,nonpun,0.0206788715668,49,0.000422017787078
216,nonpun,0.00849596142783,961,8.84075070534e-06
217,nonpun,8.76562112751e-05,9,9.73957903056e-06
218,nonpun,0.0,1,0.0
219,nonpun,0.000537455678805,9,5.9717297645e-05
220,nonpun,0.000261910751266,9,2.91011945851e-05
221,nonpun,0.932467102114,961,0.000970309159328
222,nonpun,0.00259085284473,49,5.28745478516e-05
223,nonpun,0.00146509438261,225,6.51153058936e-06
224,nonpun,0.0174280214634,961,1.81352980889e-05
225,nonpun,0.000159403661439,49,3.25313594773e-06
226,nonpun,1.358693455,225,0.00603863757779
227,nonpun,0.0001736256858,49,3.54338134287e-06
228,nonpun,0.0,1,0.0
229,nonpun,2.7162243033e-05,9,3.01802700366e-06
230,nonpun,0.261976661824,225,0.00116434071922
231,nonpun,0.00392437378892,225,1.74416612841e-05
232,nonpun,0.571203553486,3969,0.000143916239225
233,nonpun,0.00207576360633,9,0.000230640400703
234,nonpun,0.000319934131539,49,6.52926799059e-06
235,nonpun,0.0171563574455,225,7.62504775355e-05
