pairID,uniqueID,sentenceID,homophoneVersion,homophoneID,sentenceType,wordPairVersion,m1,word,m1_relatedness,m2_relatedness,unigram
1091,212,212,a,52,nonpun,m1,odor,old,-0.167753425,-0.456710691,0.000425026
1092,212,212,a,52,nonpun,m1,odor,fish,0.810581643,0.033950395,8.69E-05
1093,212,212,a,52,nonpun,m1,odor,filled,-0.318160949,-0.149324838,4.07E-05
1094,212,212,a,52,nonpun,m1,odor,air,1.407653751,-0.530520006,0.000147997
1095,213,213,a,53,nonpun,m1,watt,desk,-1.020195935,-0.460436798,3.29E-05
1096,213,213,a,53,nonpun,m1,watt,lamp,1.245054572,-0.009864837,1.00E-05
1097,213,213,a,53,nonpun,m1,watt,uses,-0.369936721,0.073232203,4.31E-05
1098,213,213,a,53,nonpun,m1,watt,60-watt,1.711404572,-0.617598116,8.13E-09
1099,213,213,a,53,nonpun,m1,watt,light,1.81968929,-0.470497428,0.000181708
1100,213,213,a,53,nonpun,m1,watt,bulb,1.260571326,-0.388497016,3.52E-06
1101,214,214,a,54,nonpun,m1,pest,rats,1.265903212,1.546366994,1.09E-05
1102,214,214,a,54,nonpun,m1,pest,mice,1.503664237,-0.472750589,8.25E-06
1103,214,214,a,54,nonpun,m1,pest,flies,1.279505268,-0.452526194,9.32E-06
1104,214,214,a,54,nonpun,m1,pest,regarded,-0.649403424,1.155907971,5.57E-05
1105,214,214,a,54,nonpun,m1,pest,pests,1.665634019,-0.507963891,2.72E-06
1106,215,215,a,55,nonpun,m1,crank,morning,-0.3763379,-0.534714026,0.000160808
1107,216,216,a,56,nonpun,m1,leg,runners,1.123764341,0.227586259,6.50E-06
1108,216,216,a,56,nonpun,m1,leg,need,-0.625262682,-0.36376748,0.00044508
1109,216,216,a,56,nonpun,m1,leg,strong,0.189851663,-0.524450561,0.000127227
1110,216,216,a,56,nonpun,m1,leg,legs,1.810507014,-0.583648795,4.94E-05
1111,217,217,a,57,nonpun,m1,decade,pretty,-0.768492084,-0.592206059,6.08E-05
1112,217,217,a,57,nonpun,m1,decade,long,0.853053477,0.358679188,0.000449698
1113,217,217,a,57,nonpun,m1,decade,time,1.405860457,1.455128101,0.001239318
1114,218,218,a,58,nonpun,m1,dramatic,written,0.549493837,0.271840317,0.000107783
1115,218,218,a,58,nonpun,m1,dramatic,works,1.440691293,-0.542854477,0.000113156
1116,218,218,a,58,nonpun,m1,dramatic,stage,0.30772287,-0.203194746,0.000130967
1117,219,219,a,59,nonpun,m1,grammatic,sentence,1.190501976,-0.44845217,4.54E-05
1118,219,219,a,59,nonpun,m1,grammatic,unusual,0.806955409,-0.162721119,3.25E-05
1119,219,219,a,59,nonpun,m1,grammatic,structure,0.857512537,-0.385801556,0.000109831
1120,220,220,a,60,nonpun,m1,hosta,beautiful,-0.44031101,-0.292314521,6.77E-05
1121,220,220,a,60,nonpun,m1,hosta,plant,0.331254396,-0.388165526,6.56E-05
1122,221,221,a,61,nonpun,m1,dublin,capital,0.370660942,-0.353352067,0.000108335
1123,221,221,a,61,nonpun,m1,dublin,ireland,1.961668987,-0.7695979,7.70E-05
1124,222,222,a,62,nonpun,m1,prism,prisms,1.490306763,-0.577235661,3.66E-07
1125,222,222,a,62,nonpun,m1,prism,used,-0.748888987,-0.211389195,0.000527346
1126,222,222,a,62,nonpun,m1,prism,reflect,1.037128764,0.322436931,3.06E-05
1127,222,222,a,62,nonpun,m1,prism,split,0.597686088,-0.493119558,3.12E-05
1128,222,222,a,62,nonpun,m1,prism,light,1.161261397,-0.343103799,0.000181708
1129,223,223,a,63,nonpun,m1,fridge,put,-0.411008022,-0.714299692,0.000461753
1130,223,223,a,63,nonpun,m1,fridge,milk,0.767235192,0.065462153,3.82E-05
1131,223,223,a,63,nonpun,m1,fridge,meat,0.803642708,-0.7695979,2.83E-05
1132,224,224,a,64,nonpun,m1,thief,stole,1.505970904,-0.545372708,7.29E-06
1133,224,224,a,64,nonpun,m1,thief,luggage,-0.257270569,-0.316886587,5.06E-06
1134,224,224,a,64,nonpun,m1,thief,airport,-0.661774297,0.224649311,2.30E-05
1135,225,225,a,65,nonpun,m1,revolution,industrial,0.779098559,-0.240610069,9.18E-05
1136,225,225,a,65,nonpun,m1,revolution,changed,1.047769507,0.49074638,8.96E-05
1137,225,225,a,65,nonpun,m1,revolution,people,1.181577844,0.558163664,0.000974418
1138,225,225,a,65,nonpun,m1,revolution,worked,-0.132138721,-0.681714376,9.96E-05
1139,225,225,a,65,nonpun,m1,revolution,lived,-0.353187535,0.010562891,6.42E-05
1140,226,226,a,66,nonpun,m1,plants,humans,0.085842382,1.160297988,1.64E-05
1141,226,226,a,66,nonpun,m1,plants,animals,0.673120693,-0.75390942,6.87E-05
1142,226,226,a,66,nonpun,m1,plants,not,-0.439678866,0.185020415,0.00346259
1143,226,226,a,66,nonpun,m1,plants,live,1.055429237,-0.373845175,0.000135462
1144,227,227,a,67,nonpun,m1,incisor,rats,-0.525290308,0.096538447,1.09E-05
1145,227,227,a,67,nonpun,m1,incisor,tore,0.363363383,-0.408645564,5.36E-06
1146,227,227,a,67,nonpun,m1,incisor,meat,-0.007525189,0.595862703,2.83E-05
1147,227,227,a,67,nonpun,m1,incisor,strong,-0.405085093,-0.08726854,0.000127227
1148,227,227,a,67,nonpun,m1,incisor,incisors,1.477808387,-0.338472179,9.84E-07
1149,228,228,a,68,nonpun,m1,mimes,very,-0.947170316,-0.483321963,0.000956916
1150,228,228,a,68,nonpun,m1,mimes,skilled,0.208544935,-0.571526755,1.45E-05
1151,228,228,a,68,nonpun,m1,mimes,imitating,1.776000221,-0.559505191,1.28E-06
1152,228,228,a,68,nonpun,m1,mimes,people,0.56746651,1.378662768,0.000974418
1153,229,229,a,69,nonpun,m1,glittering,jewels,1.199606302,-0.716335307,3.50E-06
1154,229,229,a,69,nonpun,m1,glittering,sun,0.849660661,-0.410150634,8.96E-05
1155,230,230,a,70,nonpun,m1,altitude,airplane,0.899280943,-0.37279691,6.18E-07
1156,230,230,a,70,nonpun,m1,altitude,flying,1.487572951,-0.349386687,3.75E-05
1157,230,230,a,70,nonpun,m1,altitude,35000,1.529686948,-0.31124024,8.13E-08
1158,230,230,a,70,nonpun,m1,altitude,feet,0.849052354,1.665968295,0.000107514
1159,231,231,a,71,nonpun,m1,presence,general,-0.571714282,0.139612203,0.000306578
1160,231,231,a,71,nonpun,m1,presence,great,-0.279443008,0.682147043,0.000375187
1161,232,232,a,72,nonpun,m1,necks,wore,-0.337111103,-0.092011134,2.27E-05
1162,232,232,a,72,nonpun,m1,necks,scarf,1.312926424,-0.681714376,4.11E-06
1163,232,232,a,72,nonpun,m1,necks,neck,0.215379987,-0.7695979,4.23E-05
1164,233,233,a,73,nonpun,m1,digestion,good,-0.20935871,-0.713394257,0.000653102
1165,233,233,a,73,nonpun,m1,digestion,eat,1.517272809,-0.428017343,5.87E-05
1166,234,234,a,74,nonpun,m1,ream,office,-0.054455985,-0.612533504,0.000198576
1167,234,234,a,74,nonpun,m1,ream,uses,-0.61745763,-0.412215123,4.31E-05
1168,234,234,a,74,nonpun,m1,ream,20,-0.562925409,-0.690380914,0.000122342
1169,234,234,a,74,nonpun,m1,ream,reams,1.450835875,-0.472322047,4.47E-07
1170,234,234,a,74,nonpun,m1,ream,paper,0.956801526,-0.527414517,0.00013599
1171,234,234,a,74,nonpun,m1,ream,week,-0.768492084,-0.712912044,0.000254325
1172,235,235,a,75,nonpun,m1,seize,seized,1.477808387,-0.290815078,1.34E-05
1173,235,235,a,75,nonpun,m1,seize,arm,-0.12662968,-0.187185131,6.93E-05
1174,235,235,a,75,nonpun,m1,seize,run,-0.036770438,-0.322451462,0.000173262
1175,235,235,a,75,nonpun,m1,seize,away,0.492107756,0.233464962,0.000386909
1176,236,236,a,76,nonpun,m1,author,cervantes,0.738380098,-0.383013025,1.63E-07
1177,236,236,a,76,nonpun,m1,author,famous,0.537406812,-0.09377369,5.16E-05
1178,236,236,a,76,nonpun,m1,author,authors,1.666564877,-0.439001707,2.01E-05
1179,236,236,a,76,nonpun,m1,author,spanish,-0.023057305,-0.656226189,2.81E-05
1180,236,236,a,76,nonpun,m1,author,language,0.778953656,-0.031165375,0.000150273
1181,237,237,a,77,nonpun,m1,source,difficulties,-0.647976887,-0.437535073,5.45E-05
1182,237,237,a,77,nonpun,m1,source,not,-0.975432737,-0.542642046,0.00346259
1183,237,237,a,77,nonpun,m1,source,having,-0.102751353,-0.113120207,0.000273826
1184,237,237,a,77,nonpun,m1,source,enough,-0.827928535,-0.234507332,0.000251561
1185,237,237,a,77,nonpun,m1,source,money,0.218371962,-0.612101614,0.000292629
1186,238,238,a,78,nonpun,m1,paste,used,-0.792570627,-0.405796813,0.000527346
1187,238,238,a,78,nonpun,m1,paste,put,0.009696738,-0.259425199,0.000461753
1188,238,238,a,78,nonpun,m1,paste,pictures,-0.19061284,-0.29236282,4.33E-05
1189,238,238,a,78,nonpun,m1,paste,notebook,-0.06493514,-0.633571036,5.80E-06
1190,239,239,a,79,nonpun,m1,espresso,like,-0.407535671,0.5325356,0.001186943
1191,239,239,a,79,nonpun,m1,espresso,dinner,-0.284113897,-0.441339594,4.76E-05
1192,240,240,a,80,nonpun,m1,scents,scent,1.536368787,-0.019814292,7.53E-06
1193,240,240,a,80,nonpun,m1,scents,flowers,1.557261349,0.4877108,4.31E-05
1194,240,240,a,80,nonpun,m1,scents,relaxes,-0.308432318,-0.169718389,6.34E-07
1195,241,241,b,1,nonpun,m1,line,notebook,0.903179076,-0.7695979,5.80E-06
1196,241,241,b,1,nonpun,m1,line,thin,0.338331687,-0.419814802,4.02E-05
1197,241,241,b,1,nonpun,m1,line,blue,-0.157081939,-0.252958436,8.10E-05
1198,241,241,b,1,nonpun,m1,line,lines,1.969654914,-0.494929592,8.08E-05
1199,241,241,b,1,nonpun,m1,line,printed,1.605647805,0.522480312,2.47E-05
1200,241,241,b,1,nonpun,m1,line,page,0.657603473,-0.554333158,8.58E-05
1201,242,242,b,2,nonpun,m1,truth,speaks,0.364914804,-0.105486137,1.13E-05
1202,243,243,b,3,nonpun,m1,sillier,drinks,0.024929427,0.687012895,1.81E-05
1203,243,243,b,3,nonpun,m1,sillier,wine,-0.781135248,0.10220985,4.90E-05
1204,243,243,b,3,nonpun,m1,sillier,starts,-0.892521153,-0.659313288,3.25E-05
1205,243,243,b,3,nonpun,m1,sillier,acting,0.313399721,-0.714045514,3.79E-05
1206,244,244,b,4,nonpun,m1,hair,found,-0.7075876,0.286509718,0.000380934
1207,244,244,b,4,nonpun,m1,hair,cat,0.534271753,-0.404544797,3.10E-05
1208,244,244,b,4,nonpun,m1,hair,food,-0.809638585,-0.56818969,0.000150688
1209,245,245,b,5,nonpun,m1,closing,chairman,-0.283435142,-0.259989929,9.04E-05
1210,245,245,b,5,nonpun,m1,closing,made,-0.55214269,-0.571370567,0.00073501
1211,245,245,b,5,nonpun,m1,closing,remarks,1.423374168,-0.304208775,1.77E-05
1212,245,245,b,5,nonpun,m1,closing,end,1.423612408,-0.481286862,0.000389673
1213,245,245,b,5,nonpun,m1,closing,meeting,-0.157331673,-0.577400912,0.000165076
1214,246,246,b,6,nonpun,m1,ambulance,came,0.329503511,-0.530520006,0.000360985
1215,246,246,b,6,nonpun,m1,ambulance,car,0.907579954,-0.522575571,0.00021537
1216,246,246,b,6,nonpun,m1,ambulance,accident,1.355553511,-0.645031662,5.08E-05
1217,246,246,b,6,nonpun,m1,ambulance,minutes,-0.218042695,-0.36323405,0.000142258
1218,247,247,b,7,nonpun,m1,purchase,decided,0.555182431,1.012073649,0.000117635
1219,247,247,b,7,nonpun,m1,purchase,new,1.531019996,-0.7695979,0.000999228
1220,247,247,b,7,nonpun,m1,purchase,car,0.213313343,-0.504665099,0.00021537
1221,248,248,b,8,nonpun,m1,reward,gave,0.860334601,0.241366219,0.000177359
1222,248,248,b,8,nonpun,m1,reward,working,0.767041869,0.57540622,0.000230401
1223,248,248,b,8,nonpun,m1,reward,hard,0.612942695,-0.420520005,0.000179481
1224,248,248,b,8,nonpun,m1,reward,year,-0.449563877,-0.690380914,0.000587143
1225,249,249,b,9,nonpun,m1,mass,people,0.807709142,0.602584755,0.000974418
1226,249,249,b,9,nonpun,m1,mass,town,1.444670786,-0.645068878,0.000142672
1227,249,249,b,9,nonpun,m1,mass,square,-0.089224038,1.577643849,5.50E-05
1228,249,249,b,9,nonpun,m1,mass,concert,-0.023313737,-0.699429273,1.48E-05
1229,250,250,b,10,nonpun,m1,steeler,covered,-0.860962584,-0.485689188,6.40E-05
1230,250,250,b,10,nonpun,m1,steeler,steel,0.655757188,-0.407499759,3.22E-05
1231,251,251,b,11,nonpun,m1,wicked,man,-0.155749898,-0.25478134,0.000473597
1232,251,251,b,11,nonpun,m1,wicked,took,-0.448858807,-0.59968241,0.000300384
1233,251,251,b,11,nonpun,m1,wicked,child,-0.122278624,-0.645228175,0.000189301
1234,251,251,b,11,nonpun,m1,wicked,parents,-0.580441437,-0.681714376,0.000128601
1235,252,252,b,12,nonpun,m1,special,birthday,0.564068447,-0.7695979,2.57E-05
1236,252,252,b,12,nonpun,m1,special,party,0.201366098,-0.356100629,0.000317731
1237,252,252,b,12,nonpun,m1,special,occasion,1.337659399,-0.16945941,4.15E-05
1238,253,253,b,13,nonpun,m1,world,possible,-0.128561153,-0.612533504,0.000271022
1239,253,253,b,13,nonpun,m1,world,fly,0.017802493,0.014972298,2.99E-05
1240,253,253,b,13,nonpun,m1,world,airplane,0.184282602,1.809152197,6.18E-07
1241,254,254,b,14,nonpun,m1,scissors,hairdressers,1.510471023,-0.683678799,1.35E-06
1242,254,254,b,14,nonpun,m1,scissors,use,-0.044843746,-0.681714376,0.000500366
1243,254,254,b,14,nonpun,m1,scissors,cut,1.858618329,0.113397662,0.000137828
1244,254,254,b,14,nonpun,m1,scissors,people's,-0.96805301,0.009619878,1.54E-07
1245,254,254,b,14,nonpun,m1,scissors,hair,1.07581798,-0.295752751,0.000109799
1246,255,255,b,15,nonpun,m1,lunch,sandwich,1.641712312,-0.182571337,8.41E-06
1247,256,256,b,16,nonpun,m1,blue,yellow,1.11300449,0.560437363,3.52E-05
1248,256,256,b,16,nonpun,m1,blue,make,-0.64703271,0.324617022,0.000621074
1249,256,256,b,16,nonpun,m1,blue,green,0.985022116,1.462651178,0.00011427
1250,257,257,b,17,nonpun,m1,free,twenty,0.760804897,-0.681714376,0.000121025
1251,257,257,b,17,nonpun,m1,free,years,-0.813478871,-0.7695979,0.000713492
1252,257,257,b,17,nonpun,m1,free,prison,0.202715519,0.070739287,4.94E-05
1253,257,257,b,17,nonpun,m1,free,man,0.572501949,-0.128888689,0.000473597
1254,258,258,b,18,nonpun,m1,feelings,strong,0.348675052,0.62937085,0.000127227
1255,258,258,b,18,nonpun,m1,feelings,criticism,0.482983263,0.908927042,3.75E-05
1256,258,258,b,18,nonpun,m1,feelings,hurt,0.956918141,0.558578842,3.48E-05
1257,258,258,b,18,nonpun,m1,feelings,daughter's,0.410198642,-0.511474867,8.13E-09
1258,259,259,b,19,nonpun,m1,salvation,minister,0.8035694,-0.681714376,0.000188756
1259,259,259,b,19,nonpun,m1,salvation,prayed,1.049995189,0.619095238,4.45E-06
1260,259,259,b,19,nonpun,m1,salvation,evil,-0.081232453,-0.713495825,2.23E-05
1261,259,259,b,19,nonpun,m1,salvation,woman's,-0.536999554,-0.150385398,8.94E-08
1262,260,260,b,20,nonpun,m1,office,skyscraper,0.726948229,0.05529215,4.06E-07
1263,261,261,b,21,nonpun,m1,bail,posted,0.906327401,-0.496644319,5.69E-06
1264,261,261,b,21,nonpun,m1,bail,"$5,000 ",1.267019246,8.13E-09,
1265,261,261,b,21,nonpun,m1,bail,brother's,-0.661081037,-0.681173131,2.44E-08
1266,261,261,b,21,nonpun,m1,bail,release,1.373203055,-0.287406687,5.27E-05
1267,261,261,b,21,nonpun,m1,bail,jail,0.280430967,-0.7695979,1.00E-05
1268,262,262,b,22,nonpun,m1,spur,boss,-0.595740934,-0.664279177,2.58E-05
1269,262,262,b,22,nonpun,m1,spur,called,-0.624354943,0.009470889,0.00026112
1270,262,262,b,22,nonpun,m1,spur,workers,-0.585301487,-0.422964745,0.000117692
1271,262,262,b,22,nonpun,m1,spur,together,-0.121159913,-0.193452455,0.000240335
1272,262,262,b,22,nonpun,m1,spur,moment,-0.186148235,-0.528280464,0.000167247
1273,263,263,b,23,nonpun,m1,crime,police,1.593313223,-0.372549052,0.000218467
1274,263,263,b,23,nonpun,m1,crime,fight,0.568351977,-0.577758976,5.41E-05
1275,263,263,b,23,nonpun,m1,crime,murder,1.363007655,-0.061794159,4.53E-05
1276,263,263,b,23,nonpun,m1,crime,theft,1.603320803,-0.057313734,1.37E-05
1277,263,263,b,23,nonpun,m1,crime,drug,1.371112841,-0.546767652,4.04E-05
1278,263,263,b,23,nonpun,m1,crime,dealing,0.434237825,-0.326261968,4.57E-05
1279,264,264,b,24,nonpun,m1,pock,smallpox,1.044220866,-0.084235251,1.27E-06
1280,264,264,b,24,nonpun,m1,pock,left,-0.594774856,-0.690380914,0.000362936
1281,264,264,b,24,nonpun,m1,pock,marks,1.983291002,-0.338321213,3.51E-05
1282,265,265,b,25,nonpun,m1,bones,give,-0.627803565,0.018227744,0.000352767
1283,265,265,b,25,nonpun,m1,bones,shape,0.792297792,-0.583869139,5.37E-05
1284,266,266,b,26,nonpun,m1,habit,smoking,1.496313241,-0.478462194,2.33E-05
1285,266,266,b,26,nonpun,m1,habit,bad,1.213178836,0.515070689,0.000120326
1286,267,267,b,27,nonpun,m1,screening,went,-0.542885724,-0.346660968,0.00036822
1287,267,267,b,27,nonpun,m1,screening,movie,1.274227121,-0.4432239,1.44E-05
1288,267,267,b,27,nonpun,m1,screening,together,-0.57231643,-0.001004936,0.000240335
1289,268,268,b,28,nonpun,m1,holmes,really,-0.782199101,-0.354215744,0.000371415
1290,268,268,b,28,nonpun,m1,holmes,like,-0.766196634,1.652848023,0.001186943
1291,268,268,b,28,nonpun,m1,holmes,reading,0.058973573,1.091778841,8.60E-05
1292,268,268,b,28,nonpun,m1,holmes,sherlock,1.285521525,-0.716885504,1.63E-06
1293,268,268,b,28,nonpun,m1,holmes,books,0.810892051,-0.413500898,0.000103734
1294,269,269,b,29,nonpun,m1,can't,remember,0.107445707,-0.502121444,0.000148078
1295,269,269,b,29,nonpun,m1,can't,time,0.921001675,0.953435453,0.001239318
1296,269,269,b,29,nonpun,m1,can't,happened,-0.488716961,-0.613538942,0.000105718
1297,270,270,b,30,nonpun,m1,temper,bad,1.265653289,0.475771756,0.000120326
1298,270,270,b,30,nonpun,m1,temper,easily,-0.346537065,-0.461026758,7.78E-05
1299,270,270,b,30,nonpun,m1,temper,angered,1.012319926,-0.466430745,2.75E-06
1300,271,271,b,31,nonpun,m1,late,meeting,0.500770641,-0.136641947,0.000165076
1301,272,272,b,32,nonpun,m1,liable,rental,0.285312976,-0.507406235,3.54E-06
1302,272,272,b,32,nonpun,m1,liable,contracts,0.364834585,0.523551247,3.61E-05
1303,272,272,b,32,nonpun,m1,liable,state,-0.569536327,-0.462207218,0.000307196
1304,272,272,b,32,nonpun,m1,liable,tenants,0.177945458,-0.542136996,1.54E-05
1305,272,272,b,32,nonpun,m1,liable,damages,1.527645132,1.487746281,1.77E-05
1306,272,272,b,32,nonpun,m1,liable,cause,0.938817642,0.120356935,0.000104807
1307,272,272,b,32,nonpun,m1,liable,property,1.414342741,0.205795169,9.79E-05
1308,273,273,b,33,nonpun,m1,twist,twisted,1.596061294,0.316550624,1.16E-05
1309,273,273,b,33,nonpun,m1,twist,pieces,-0.436844529,-0.178385806,4.31E-05
1310,273,273,b,33,nonpun,m1,twist,thread,1.256833547,-0.554764086,7.45E-06
1311,273,273,b,33,nonpun,m1,twist,needle,-0.616427486,-0.031199476,9.88E-06
1312,274,274,b,34,nonpun,m1,profane,man,-0.221000835,-0.393568751,0.000473597
1313,274,274,b,34,nonpun,m1,profane,uses,-0.448570537,0.28811916,4.31E-05
1314,274,274,b,34,nonpun,m1,profane,language,0.558506589,0.581213196,0.000150273
1315,275,275,b,35,nonpun,m1,leaving,work,-0.238240482,0.084019309,0.000718337
1316,275,275,b,35,nonpun,m1,leaving,right,-1.005784866,-0.520899483,0.000724954
1317,276,276,b,36,nonpun,m1,lambs,family,-0.599872094,-0.427729934,0.000271469
1318,276,276,b,36,nonpun,m1,lambs,roast,0.851946622,1.114613861,4.13E-06
1319,276,276,b,36,nonpun,m1,lambs,leg,0.499638956,-0.422296246,4.09E-05
1320,276,276,b,36,nonpun,m1,lambs,lamb,1.887506727,-0.042835631,1.30E-05
1321,276,276,b,36,nonpun,m1,lambs,dinner,0.715418124,2.165823373,4.76E-05
1322,277,277,b,37,nonpun,m1,talking,friend,1.474498319,-0.645068878,0.000131536
1323,277,277,b,37,nonpun,m1,talking,whole,-0.871315811,-0.576033542,0.000240294
1324,277,277,b,37,nonpun,m1,talking,time,-0.371245625,-0.07646002,0.001239318
1325,278,278,b,38,nonpun,m1,magnet,desk,-0.226733883,0.298600455,3.29E-05
1326,278,278,b,38,nonpun,m1,magnet,holds,0.504277457,-0.065183857,2.20E-05
1327,278,278,b,38,nonpun,m1,magnet,paper,-0.304500379,-0.320379363,0.00013599
1328,278,278,b,38,nonpun,m1,magnet,clips,0.122887777,0.276468459,2.26E-06
1329,279,279,b,39,nonpun,m1,raving,mad,1.371827409,0.149755222,2.40E-05
1330,279,279,b,39,nonpun,m1,raving,man,-0.546893033,-0.408885865,0.000473597
1331,279,279,b,39,nonpun,m1,raving,frightened,0.710965562,-0.171396955,2.05E-05
1332,279,279,b,39,nonpun,m1,raving,those,-0.767759358,-0.544168858,0.00069799
1333,280,280,b,40,nonpun,m1,alcohol,burns,0.229593159,0.505826658,1.07E-05
1334,280,280,b,40,nonpun,m1,alcohol,easily,-0.503992782,-0.290505374,7.78E-05
1335,281,281,b,41,nonpun,m1,slave,boss,1.400749185,-0.285232904,2.58E-05
1336,281,281,b,41,nonpun,m1,slave,told,-0.681469513,-0.690380914,0.000286247
1337,281,281,b,41,nonpun,m1,slave,work,1.289300491,0.283711784,0.000718337
1338,281,281,b,41,nonpun,m1,slave,late,-0.789429632,-0.404403087,0.000157232
1339,281,281,b,41,nonpun,m1,slave,holiday,-0.737205823,-0.073798857,6.16E-05
1340,281,281,b,41,nonpun,m1,slave,driver,0.443951792,-0.100281493,4.16E-05
1341,282,282,b,42,nonpun,m1,aching,back,0.894540471,-0.490314868,0.00078176
1342,282,282,b,42,nonpun,m1,aching,sitting,-0.255217858,-0.571526755,6.90E-05
1343,283,283,b,43,nonpun,m1,irritation,tried,-0.064230899,-0.203663255,0.000115294
1344,283,283,b,43,nonpun,m1,irritation,hide,-0.490253617,-0.690380914,1.92E-05
1345,283,283,b,43,nonpun,m1,irritation,irritation,0.325545161,-0.372282077,5.19E-06
1346,283,283,b,43,nonpun,m1,irritation,showed,-0.148753998,0.010141543,8.43E-05
1347,283,283,b,43,nonpun,m1,irritation,face,-0.181512568,-0.7695979,0.000265689
1348,284,284,b,44,nonpun,m1,ante,made,-0.810472964,-0.272201719,0.00073501
1349,284,284,b,44,nonpun,m1,ante,offer,0.500563907,-0.531440393,0.000125992
1350,284,284,b,44,nonpun,m1,ante,buy,0.308085211,-0.542642046,9.88E-05
1351,284,284,b,44,nonpun,m1,ante,house,-0.375517823,-0.4849016,0.000395396
1352,284,284,b,44,nonpun,m1,ante,owner,-0.940417014,-0.233108737,3.97E-05
1353,284,284,b,44,nonpun,m1,ante,upped,0.725448669,-0.115912309,4.88E-07
1354,285,285,b,45,nonpun,m1,future,knows,0.147976917,-0.681714376,6.47E-05
1355,285,285,b,45,nonpun,m1,future,happen,0.692699488,-0.599540333,6.83E-05
1356,286,286,b,46,nonpun,m1,tell,tells,1.405499765,-0.410862044,2.88E-05
1357,286,286,b,46,nonpun,m1,tell,story,1.161450033,-0.469053832,0.000106645
1358,286,286,b,46,nonpun,m1,tell,child,0.241234743,-0.612533504,0.000189301
1359,286,286,b,46,nonpun,m1,tell,night,-0.901046457,-0.277410392,0.00028189
1360,287,287,b,47,nonpun,m1,how's,asked,0.270005063,-0.245116346,0.000252691
1361,287,287,b,47,nonpun,m1,how's,going,0.342579865,-0.018473313,0.000507731
1362,288,288,b,48,nonpun,m1,fire,sat,-0.642584366,-0.681714376,8.97E-05
1363,288,288,b,48,nonpun,m1,fire,keep,-0.768492084,-0.597326311,0.000216663
1364,288,288,b,48,nonpun,m1,fire,warm,0.849014018,-0.531678516,5.46E-05
1365,289,289,b,49,nonpun,m1,help,gave,0.908712967,-0.737328199,0.000177359
1366,289,289,b,49,nonpun,m1,help,friend,0.919786418,-0.577738637,0.000131536
1367,289,289,b,49,nonpun,m1,help,homework,0.662564313,-0.641711004,6.49E-06
1368,290,290,b,50,nonpun,m1,guarding,dog,0.857860422,-0.156266765,6.33E-05
1369,290,290,b,50,nonpun,m1,guarding,just,-0.648651142,-0.608500438,0.00101403
1370,290,290,b,50,nonpun,m1,guarding,house,0.172127735,-0.608214201,0.000395396
1371,290,290,b,50,nonpun,m1,guarding,mean,-0.134316388,-0.654750174,0.000341988
1372,290,290,b,50,nonpun,m1,guarding,scare,-0.19021425,-0.660889498,4.28E-06
1373,291,291,b,51,nonpun,m1,been,long,-0.421367959,-0.006859335,0.000449698
1374,291,291,b,51,nonpun,m1,been,time,-0.059106523,-0.612533504,0.001239318
1375,291,291,b,51,nonpun,m1,been,saw,-0.239116903,-0.5805929,0.000203217
1376,292,292,b,52,nonpun,m1,order,arranged,1.098840953,-0.160046421,3.19E-05
1377,292,292,b,52,nonpun,m1,order,newspapers,-0.019865689,-0.468069427,2.74E-05
1378,292,292,b,52,nonpun,m1,order,dates,0.55582649,1.04438851,2.15E-05
1379,293,293,b,53,nonpun,m1,lot,decided,-0.520075148,-0.425054722,0.000117635
1380,293,293,b,53,nonpun,m1,lot,leave,-0.611990186,-0.716885504,0.000159353
1381,293,293,b,53,nonpun,m1,lot,car,0.555339105,0.564737924,0.00021537
1382,293,293,b,53,nonpun,m1,lot,parking,1.791723697,-0.612533504,1.25E-05
1383,294,294,b,54,nonpun,m1,best,student,0.357354688,0.024166403,6.13E-05
1384,294,294,b,54,nonpun,m1,best,class,0.084489018,-0.53669697,0.000144006
1385,295,295,b,55,nonpun,m1,crack,drinking,-0.568706521,-0.437201779,2.70E-05
1386,295,295,b,55,nonpun,m1,crack,glass,0.229977639,0.124713992,7.51E-05
1387,296,296,b,56,nonpun,m1,lag,communications,0.11506706,-0.652512612,2.68E-05
1388,296,296,b,56,nonpun,m1,lag,not,-0.734899331,-0.664279177,0.00346259
1389,296,296,b,56,nonpun,m1,lag,hear,-0.894547741,-0.582302365,0.000106027
1390,296,296,b,56,nonpun,m1,lag,news,-0.788137903,-0.577738637,0.000114091
1391,296,296,b,56,nonpun,m1,lag,until,0.333944221,-0.690511956,0.000323413
1392,296,296,b,56,nonpun,m1,lag,days,-0.367382029,-0.593187373,0.0002228
1393,296,296,b,56,nonpun,m1,lag,later,0.436060915,-0.715633112,0.000309456
1394,297,297,b,57,nonpun,m1,decay,tooth,0.526024003,-0.589792384,5.14E-06
1395,297,297,b,57,nonpun,m1,decay,result,-0.158389626,0.036597285,0.00017631
1396,297,297,b,57,nonpun,m1,decay,poor,0.363239603,-0.321015949,0.000117342
1397,297,297,b,57,nonpun,m1,decay,dental,1.574917546,-0.497982126,4.96E-06
1398,297,297,b,57,nonpun,m1,decay,hygiene,0.668785439,-0.557327474,6.31E-06
1399,298,298,b,58,nonpun,m1,traumatic,car,-0.167779699,-0.666140104,0.00021537
1400,298,298,b,58,nonpun,m1,traumatic,accident,0.685693472,-0.091965215,5.08E-05
