74	paper	0.00233806
74	money	0.00317606
74	buy	0.15388
74	crop	7.23E-05
75	get	0.016255
76	made	0.00499731
76	mario	0.0017528
76	puzo's	0.0576145
76	books	0.000143557
76	required	6.39E-05
76	reading	0.000814981
76	class	0.000105792
76	made	0.00541893
76	refuse	0.00312708
77	crop	0.00022366
77	destroyed	0.000442173
77	cranberry	5.36E-08
78	use	0.00377208
78	glue	9.95E-07
78	class	0.000285514
78	careful	0.00196188
79	why	4.92E-05
79	italians	0.000856363
79	good	0.00182077
79	making	0.0143694
79	coffee	0.000715229
79	really	0.00116201
79	know	0.00942343
80	women	1.05E-05
80	wear	0.00110806
80	perfume	1.53E-05
80	obviously	2.61E-05
80	known	0.0023602
80	common	0.00125101
81	circus	2.82E-05
81	truck	6.36E-06
81	driver	0.0283825
81	refused	0.000654927
81	tow	7.02E-06
82	dentist	2.27E-05
82	tell	0.00258572
82	patient	0.000173539
82	whole	0.00147051
83	handlebar	1.16E-06
83	mustache	0.831402
83	look	0.00319111
83	ridiculous	0.000685713
83	symmetrical	1.38E-07
83	eyelashes	2.23E-06
83	even	0.00095727
84	man	0.00439232
84	used	0.00107986
84	money	7.36E-05
84	inherited	0.00114214
84	late	0.000102507
84	father	0.0596654
84	put	0.000412531
84	addition	0.000109647
84	house	0.000857988
84	extension	0.000176939
85	men's	1.50E-05
85	wear	0.000220822
85	store	0.00012587
85	opening	4.96E-06
85	times	0.00744207
86	paramedic	5.80E-06
86	got	0.000168127
86	new	0.0130291
86	job	0.00523224
86	chauffeur	4.99E-05
86	driver	0.03168
87	pet	5.40E-05
87	store	0.000558732
87	bird	6.08E-05
87	contest	4.43E-06
87	necessary	0.000356732
88	pun	1.19E-05
89	rubber	0.000242318
89	band	0.102191
89	pistol	1.14E-06
89	confiscated	4.57E-05
89	algebra	7.27E-07
89	class	5.69E-05
89	weapon	6.59E-05
89	disruption	2.10E-06
90	thief	5.60E-05
90	stole	0.0641827
90	cutlery	9.30E-07
90	leaving	0.00178747
90	clue	9.02E-05
90	called	0.00180818
90	stainless	4.62E-06
91	getting	0.00070527
91	pranked	0.00803361
91	friends	0.00647206
91	getting	0.000115448
91	hit	0.000384009
91	basket	0.000285154
91	aron	0.00247468
91	knew	0.000160494
91	sense	0.0290488
91	humor	0.0613029
92	aliens	2.50E-07
92	lovable	3.98E-06
93	astronaut	0.000107909
93	gets	5.91E-05
93	take	0.00200432
93	turn	0.00412682
93	traveler	5.68E-06
94	young	0.00380236
94	boy	0.0286134
94	brutus'	0.00129238
94	mother	0.000117062
94	cautioned	1.64E-05
94	not	0.00299536
94	run	0.00180346
95	astronauts	1.02E-07
95	like	0.000472291
96	flower	0.000136395
96	show	0.019026
96	prize	0.00137241
96	ribbon	0.00493645
97	pet	2.35E-05
97	store	0.000558732
97	buy	7.62E-05
97	dog	7.73E-05
97	get	0.00019186
98	kind	0.000280833
98	dentist	0.000201085
99	bell	5.71E-07
99	bark	3.60E-06
99	kennel	5.75E-07
99	novel	0.000451063
99	ivan	3.35E-09
99	chronicles	6.43E-07
99	birth	0.000129394
99	army	4.30E-06
100	dentists	2.32E-07
100	like	0.0142077
100	hard	0.000703352
100	day	0.0281796
101	even	3.67E-05
101	ashley	0.00274991
101	blind	0.000108825
101	under	0.000278334
101	arrest	0.000540865
101	still	0.00315405
101	hope	8.12E-06
101	out	0.00285679
102	even	3.67E-05
102	contributes	6.20E-06
102	either	8.01E-05
102	x	2.09E-05
102	y	0.221515
102	chromosome	2.63E-06
102	father	0.000640227
102	chooses	1.22E-06
102	sex	7.33E-05
102	child	0.000438705
102	just	0.0136544
102	moment	0.000534063
102	decision	4.01E-06
103	children	0.00102898
103	eat	0.00265646
103	washing	0.000134518
103	hands	0.282159
104	grandparents	3.00E-07
104	faces	3.42E-05
104	full	0.000885939
104	marks	0.412343
105	labored	1.99E-05
105	hard	0.00275891
105	worked	0.000743532
105	fingers	0.000418514
106	keep	3.02E-05
106	reading	0.000565856
106	the	0.0283555
106	lord	3.55E-05
106	the	0.375341
106	rings	2.35E-05
106	guess	0.00735817
106	just	0.0124207
106	force	2.39E-05
107	like	0.00051742
107	latest	0.000295892
107	horror	0.000129657
107	movie	0.00946177
107	i've	2.20E-07
107	arranged	4.59E-05
107	private	0.000404432
108	like	0.00051742
108	stay	0.0053027
108	current	9.64E-06
108	electrifying	5.15E-07
108	adventures	9.92E-06
108	sherlock	0.00439061
109	need	0.000108456
109	philosophy	9.38E-05
109	homework	1.64E-06
109	just	0.00139074
110	barista	0.00340529
110	not	0.021206
110	allowed	0.00266571
110	make	0.0147865
110	espresso	2.64E-08
110	lose	0.00232544
111	spend	0.000690856
111	time	0.023436
111	coffee	0.000118945
111	shop	0.0493358
111	you'll	6.78E-06
111	work	0.073073
112	write	0.00176126
112	bad	8.65E-05
112	things	0.00745375
112	sue	7.30E-05
113	novel	0.000288953
113	unexpected	0.000580858
113	secret	1.97E-05
113	meeting	0.000993658
113	lovers	9.77E-06
113	plot	0.000262666
114	inflammatory	3.36E-07
114	talk	3.26E-05
114	seen	0.0144932
114	language	0.00365472
115	john	6.39E-07
115	plans	0.000112502
115	retire	0.00319328
115	spring	0.00124322
115	like	0.0124801
115	trees	0.000232797
116	just	0.000159739
116	time	0.212782
116	thanksgiving	6.95E-08
116	blockbuster	9.10E-06
116	movie	0.0026432
116	sweet	5.32E-06
116	potatoes	0.00676358
116	called	0.000356792
116	the	0.152051
116	silence	7.33E-05
116	the	0.639805
117	night	0.276901
117	kept	1.09E-05
117	dreaming	4.30E-05
117	written	0.00212419
117	lord	7.45E-07
117	rings	2.35E-05
117	wife	0.000173017
117	said	0.00139775
117	i'd	1.89E-09
117	sleep	0.00128327
118	people	0.0895409
118	strongly	0.000324916
118	attracted	0.0117171
119	people	0.0895409
119	think	0.00534721
119	edgar	0.00125842
119	allan	0.0576145
119	poe	0.0576145
119	madman	7.69E-07
120	battery	2.83E-06
120	problem	0.192777
120	went	0.00737786
120	aa	3.11E-08
120	meetings	4.79E-05
121	boss	0.00207698
121	not	0.29367
121	tolerate	0.000149743
121	beards	8.55E-07
121	mustaches	7.50E-07
121	real	0.00551477
121	driver	0.00208037
122	heart	0.0107335
122	starts	0.000196909
122	clay	7.39E-06
122	sings	4.06E-06
123	neighbor's	0.000108712
123	sprinkler	1.87E-06
123	constant	0.00241929
124	uncles	0.0038744
124	bet	4.82E-06
124	get	0.00442361
124	married	0.00434599
124	upped	1.56E-07
125	new	2.44E-05
125	years	0.000103574
125	resolution	6.70E-06
125	bankrupt	3.52E-06
125	gardener	2.70E-06
125	forget	0.000360568
125	past	0.0118078
125	rely	1.73E-05
126	organic	1.77E-05
126	farms	0.00472282
126	like	0.0526563
127	real	0.000104851
127	estate	0.00329224
127	agent	0.0285993
127	said	0.00739838
127	going	0.401898
128	people	4.75E-05
128	happy	0.00147488
128	time	0.0247114
128	vacationing	2.33E-08
128	ireland	1.05E-08
128	walking	0.00020439
129	people	4.75E-05
129	switzerland	0.00101516
129	learn	0.000706582
129	ski	0.00342662
129	lot	0.00675467
130	scarecrows	2.14E-08
130	patch	9.12E-05
131	selling	4.09E-06
131	coffee	0.000413523
131	perks	3.73E-06
131	those	0.00407938
131	lucky	0.00805267
132	sign	3.82E-06
132	broken	0.000265132
132	perfume	1.92E-06
132	bottle	0.00403508
132	out	0.000285262
133	sign	3.82E-06
133	please	9.83E-05
133	turn	0.00153109
133	out	0.0189194
133	lights	0.00210965
133	thanks	1.01E-08
134	children	0.000706022
134	behavior	0.0137098
135	people	0.0458858
135	get	0.0219218
135	up	0.0191973
135	work	0.00880903
135	dawn	0.245687
136	planes	6.83E-06
136	cramped	4.40E-05
136	passengers	4.48E-05
136	suffer	7.36E-06
136	jet	8.25E-06
137	ten	2.16E-05
137	years	0.0653531
137	brushing	6.88E-06
137	causes	2.55E-05
137	horrible	4.90E-06
137	tooth	5.91E-06
138	actor	3.66E-05
138	quite	0.0161509
138	right	0.00228158
138	retired	0.00333981
138	post	8.21E-07
138	stress	0.667041
138	disorder	0.332441
139	english	1.67E-06
139	teacher	3.34E-05
139	felt	0.00170659
139	odd	0.000192326
139	being	0.0166328
139	fired	0.000214276
139	post	8.07E-07
139	stress	0.667041
139	disorder	0.332441
140	garden	0.000296225
140	club	7.52E-05
140	visited	1.42E-05
140	nursery	3.75E-05
140	found	0.000716748
140	environment	0.0781967
141	irish	1.01E-07
141	rich	0.000126182
141	capital	0.000421982
142	optical	1.53E-05
142	scientist	5.17E-06
142	stole	0.000424978
142	colleague's	5.00E-05
142	bifocals	3.16E-07
142	sentenced	0.000385112
142	three	0.0466413
142	years	0.132716
142	state	0.00678829
143	plumber	7.88E-06
143	explained	3.57E-05
143	problem	0.00217942
143	kitchen	0.0014998
143	just	0.00205392
143	water	5.01E-05
143	under	0.00155868
144	robber	9.87E-06
144	baron	0.0047609
144	commander	7.86E-05
145	satellite	2.19E-05
145	went	0.000118547
145	orbit	0.000820135
145	january	8.50E-08
145	1st	1.12E-05
145	causing	1.66E-05
145	new	0.0023203
145	year's	6.61E-05
146	twin	4.52E-05
146	girls	0.00397797
146	rented	2.58E-06
146	flora	3.37E-06
146	offices	2.86E-05
146	called	0.0018815
146	business	0.00102969
146	sisterhood	6.56E-08
146	traveling	3.47E-05
147	dentist	5.00E-05
147	convicted	0.00190589
147	trading	0.164959
148	quietest	5.09E-06
148	burglars	3.37E-06
148	history	0.00152986
148	new	0.000390851
148	york	2.27E-06
148	city	7.52E-05
148	newspapers	7.74E-05
148	called	0.00377275
148	criminal	2.54E-06
149	tinker	2.30E-07
149	bell	1.15E-05
149	arrested	0.000550856
149	being	0.0171379
149	suspiciously	7.84E-07
149	high	0.004472
149	end	0.00441544
149	only	0.00616306
149	fined	7.67E-06
150	become	0.0013499
150	pilot	0.000256775
150	requires	1.70E-05
150	good	0.0112082
151	christmas	3.52E-07
151	people's	0.0909741
152	vampires	5.95E-08
152	looking	0.013436
152	victim	0.000413612
153	villain	3.16E-05
153	call	2.35E-05
153	silverware	2.90E-07
153	weapons	1.02E-06
153	mass	0.349239
154	brand	1.70E-05
154	name	0.199439
154	highest	0.000635923
154	quality	0.032356
154	copy	7.00E-05
154	paper	0.00233806
154	money	0.00317606
154	buy	0.15388
154	crop	7.23E-05
155	get	0.016255
156	made	0.00499731
156	mario	0.0017528
156	puzo's	0.0576145
156	books	0.000143557
156	required	6.39E-05
156	reading	0.000814981
156	class	0.000105792
156	made	0.00541893
156	refuse	0.00312708
157	crop	0.00022366
157	destroyed	0.000442173
157	cranberry	5.36E-08
158	use	0.00377208
158	glue	9.95E-07
158	class	0.000285514
158	careful	0.00196188
159	why	4.92E-05
159	italians	0.000856363
159	good	0.00182077
159	making	0.0143694
159	coffee	0.000715229
159	really	0.00116201
159	know	0.00942343
160	women	1.05E-05
160	wear	0.00110806
160	perfume	1.53E-05
