31	spend	0.000690856	m1	1
31	too	0.0145999	m1	1
31	much	0.818682	m1	1
31	time	0.023436	m1	1
31	in	0.0682866	m1	1
31	the	0.267694	m1	1
31	coffee	0.000118945	m1	1
31	shop	0.0493358	m1	1
31	you'll	6.78E-06	m1	1
31	be	0.0927197	m1	1
31	latte	0.00390153	m1	1
31	for	0.00342492	m1	1
31	work	0.00111282	m1	1
32	if	0.000250924	m1	1
32	you	0.290345	m1	1
32	write	0.00176126	m1	1
32	bad	8.65E-05	m1	1
32	things	0.00745375	m1	1
32	about	0.087387	m1	1
32	me	0.0437474	m1	1
32	i	7.46E-06	m1	1
32	am	0.00223587	m1	1
32	libel	6.23E-06	m1	1
32	to	0.00378866	m1	1
32	sue	0.000210366	m1	1
32	you	0.0141231	m1	1
33	in	0.000636742	m1	1
33	the	0.290304	m1	1
33	novel	0.000288953	m1	1
33	there	0.00172603	m1	1
33	is	0.286735	m1	1
33	an	0.0474639	m1	1
33	unexpected	0.000580858	m1	1
33	secret	1.97E-05	m1	1
33	meeting	0.000993658	m1	1
33	of	0.126284	m1	1
33	the	0.587898	m1	1
33	lovers	9.77E-06	m1	1
33	it	9.92E-07	m1	1
33	is	0.0363431	m1	1
33	a	0.0595886	m1	1
33	plot	0.000262666	m1	1
33	tryst	1.07E-07	m1	1
34	inflammatory	3.36E-07	m1	1
34	talk	3.26E-05	m1	1
34	is	0.010536	m1	1
34	often	0.00325185	m1	1
34	seen	0.0144932	m1	1
34	as	0.332052	m1	1
34	propane	4.77E-08	m1	1
34	language	7.13E-05	m1	1
35	john	6.39E-07	m1	1
35	plans	0.000112502	m1	1
35	to	0.174039	m1	1
35	retire	0.00319328	m1	1
35	in	0.0602512	m1	1
35	the	0.185778	m1	1
35	spring	0.00124322	m1	1
35	and	0.0850589	m1	1
35	like	0.0124801	m1	1
35	the	0.177496	m1	1
35	trees	0.000232797	m1	1
35	around	0.00299675	m1	1
35	us	0.00333358	m1	1
35	will	0.00233388	m1	1
35	be	0.250574	m1	1
35	leafing	4.17E-08	m1	1
36	just	0.000159739	m1	1
36	in	0.0227414	m1	1
36	time	0.212782	m1	1
36	for	0.161372	m1	1
36	thanksgiving	6.95E-08	m1	1
36	a	0.0223417	m1	1
36	blockbuster	9.10E-06	m1	1
36	movie	0.0026432	m1	1
36	about	0.0134704	m1	1
36	sweet	5.32E-06	m1	1
36	potatoes	0.00676358	m1	1
36	called	0.000356792	m1	1
36	the	0.152051	m1	1
36	silence	7.33E-05	m1	1
36	of	0.141519	m1	1
36	the	0.639805	m1	1
36	yams	1.02E-07	m1	1
37	last	4.39E-05	m1	1
37	night	0.276901	m1	1
37	i	2.82E-05	m1	1
37	kept	1.09E-05	m1	1
37	dreaming	4.30E-05	m1	1
37	that	0.0239052	m1	1
37	i	9.69E-05	m1	1
37	had	0.00134783	m1	1
37	written	0.00212419	m1	1
37	lord	7.45E-07	m1	1
37	of	0.058428	m1	1
37	the	0.375341	m1	1
